canonical_image_id,run,pattern,image_relative_path,annotation_relative_path,image_sha256,annotation_sha256,width,height,annotation_count,out_of_bounds_count,duplicate_coordinate_record_count,estimated_fingerprint_area_px,estimated_fingerprint_area_fraction,annotation_density_per_100k_estimated_fingerprint_px,inside_estimated_fingerprint_mask_count,within_16px_edge_count,within_5pct_edge_count,nearest_neighbor_median_px,otsu_dark_ridge_threshold
R2/3_left_loop,R2,left_loop,Pore ground truth/Fingerprint Images/R2/3_left_loop.jpg,Pore ground truth/Ground truth/R2/3_left_loop.tsv,4fb868bc0cf93f805b080c5dd6c95f6067b778a2d01c97330cca2f4e384a136a,19b676bdf983df37d8088a0b6a8934db709d61e16556447036b53684aed425ba,512,512,355,0,0,261484,0.9974822998046875,135.76356488351104,355,46,72,16.15549442140351,113.0
R2/3_plain_arch,R2,plain_arch,Pore ground truth/Fingerprint Images/R2/3_plain_arch.jpg,Pore ground truth/Ground truth/R2/3_plain_arch.tsv,9365fd3e4035ab13b449f44bcc909596c579e4b055b4fff03fc07f7c650330f2,06f329fa6276a48c6a51e95e6e21f08cd482f24bc96faaa58d94b18fb7630161,512,512,439,0,0,262144,1.0,167.4652099609375,439,72,94,16.76305461424021,133.0
R2/3_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/3_right_loop.jpg,Pore ground truth/Ground truth/R2/3_right_loop.tsv,44b8b7542a5a32506a132642810a70f1bb770d2a1add6fbbff0166b6c600b18f,95b55b1531d9661adc67d5aa49006e111d8cfce58f5cf3a2616e330588de79d9,512,512,419,0,0,261594,0.9979019165039062,160.17186938538347,419,54,83,16.278820596099706,130.0
R2/3_tented_arch,R2,tented_arch,Pore ground truth/Fingerprint Images/R2/3_tented_arch.jpg,Pore ground truth/Ground truth/R2/3_tented_arch.tsv,ce60e4c5250d8e8e83b0d26552f878763ecb3fc538a68bca8665910313a4fed9,61749a6c334218dfcbcfea31c916ee44dc867ce1b8f7d1358fdf11ef17d402fd,512,512,326,0,0,261307,0.9968070983886719,124.75746918375702,326,47,67,15.458778946295832,125.0
R2/3_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/3_whorl.jpg,Pore ground truth/Ground truth/R2/3_whorl.tsv,c89a3b932c992636e06ea109e4f0b08917105ae07ac40ba1538c1e3f630e6eb7,4862ef091e15eac0d3038fa88d9f139cc6623f725566c7efafcd863a2d60a5d9,512,512,379,0,1,261705,0.9983253479003906,144.8195487285302,379,56,76,15.264337522473747,117.0
R2/40_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/40_right_loop.jpg,Pore ground truth/Ground truth/R2/40_right_loop.tsv,5f8d59719bf4a06191e7297c68a90ae18717bad8ec24be73e38f7dde7316b152,7ecf24c72f987d93941274d0a2dabb1c0306f81e73e1e3f8a3472793b2a40739,512,512,379,0,1,262144,1.0,144.5770263671875,379,45,71,17.08800749063506,113.0
R2/40_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/40_whorl.jpg,Pore ground truth/Ground truth/R2/40_whorl.tsv,06bc8e4c5b2d7c1f6d9f55026df3ca7ab734d32727ab88fe472a11d6ba47e95a,9451579180b2b116f122176b38913a8a9e1b4c272a93790c57422bb370d5a411,512,512,498,0,1,262144,1.0,189.971923828125,498,61,90,13.601470508735444,119.0
R2/41_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/41_right_loop.jpg,Pore ground truth/Ground truth/R2/41_right_loop.tsv,f44dab6d171422478136e9048a63618cf03f074be929e385fec01f8c08158f8e,f25eb8bd61d39b2f4fe2fb0bd34c1b851deed63cb3e44124a4e5767a9993470f,512,512,417,0,0,260905,0.9952735900878906,159.82828999060962,414,49,76,15.620499351813308,120.0
R2/41_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/41_whorl.jpg,Pore ground truth/Ground truth/R2/41_whorl.tsv,be89e3fe312de74a6d621108378635a9306b6fa922c883ec0cb1b74571ce8615,968584af4f65e08863f5aa901be5dd73dd504c85e28534b5c2071ffd1a85cd49,512,512,475,0,0,261762,0.9985427856445312,181.46254994995454,475,55,82,15.556349186104045,122.0
R2/42_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/42_right_loop.jpg,Pore ground truth/Ground truth/R2/42_right_loop.tsv,26696d2c17021c46b2aa4b6319d5c875cd0f4c10f7f55613dd0c22bc9241fe90,7c499b169a72e48b3390bac043aab895830fadbd3152e9faa2fec1a6179d223a,512,512,344,0,2,261098,0.9960098266601562,131.75129644807697,344,40,65,16.1245154965971,121.0
R2/42_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/42_whorl.jpg,Pore ground truth/Ground truth/R2/42_whorl.tsv,53c72bedf205b33d8ee5ba981b5ef55c9f83a7e6f331435fd961d76e6b3f0948,cfc8087184dc6c96ecf456afa4d97298493f372a1e5bfc721ce6f59f591a5197,512,512,495,0,0,262144,1.0,188.8275146484375,495,58,97,15.620499351813308,108.0
R2/43_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/43_right_loop.jpg,Pore ground truth/Ground truth/R2/43_right_loop.tsv,25a8b0e1f423d32a0e6fd04d697f184c564b35df2f1b73459aff9ea6ca1d38c2,04fd0566e01465c623ba75ad0df8917f3636e26d2bb7fa9ab6ecd6958c867981,512,512,521,0,0,262144,1.0,198.7457275390625,521,74,104,14.317821063276353,109.0
R2/43_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/43_whorl.jpg,Pore ground truth/Ground truth/R2/43_whorl.tsv,2d06688d51b357cac670b2245390d3238ae213749353b61cff681b2a79a81aad,1b50b211c59481630613d93dc96efaa23ec577cc4d12c9f201aabf018e01bb1d,512,512,414,0,1,259318,0.9892196655273438,159.64954226085345,412,51,73,15.556349186104045,117.0
R2/44_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/44_right_loop.jpg,Pore ground truth/Ground truth/R2/44_right_loop.tsv,4c12d529e3c7fb4296242b2fc2785ea8491d37f2fa148e856fede62e1a241256,50902d9c9a8be5b2f91c9f15d9d90451ed02b571e9ffacf3765c9a5dca275198,512,512,404,0,0,262144,1.0,154.11376953125,404,51,76,14.866068747318506,128.0
R2/44_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/44_whorl.jpg,Pore ground truth/Ground truth/R2/44_whorl.tsv,9a14a2839e2afa33b3ad4daf14e1c7a0631ca1b0211b3c3d8598d38d8c167bea,ff0d8bde874b780c6bb1dc08040daea816f767d42ddaf860a1adfb227b9cb970,512,512,504,0,1,262144,1.0,192.2607421875,504,56,90,15.652475842498529,109.0
R2/45_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/45_right_loop.jpg,Pore ground truth/Ground truth/R2/45_right_loop.tsv,de88adad6cd73a3d97d08d2fa553c09ecfe831388900ebf7bafa8a53f18abcb6,698403ff9d90d143cc16d62398ff7e116753085cb40aa741e543874729fb8ac5,512,512,452,0,1,261248,0.99658203125,173.015678588927,451,57,86,15.016648189186455,108.0
R2/45_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/45_whorl.jpg,Pore ground truth/Ground truth/R2/45_whorl.tsv,bd407ba5278ab8a9c6bdcd18f99d0eb5d0dc92008be697122273257c0bfcbf4e,94c01954f5f0c71c592aa89a8c9d3fcc92d8b004776ead2da7f50676ac00b933,512,512,411,0,1,261832,0.998809814453125,156.97088209233402,410,56,79,16.1245154965971,114.0
R2/46_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/46_right_loop.jpg,Pore ground truth/Ground truth/R2/46_right_loop.tsv,e8336ef3625618d90bdaccf60e4def0db09d586fdca84f14240699be530a8f1d,835ac17db7e5714a9565e5fa69947c4d1033a67b7face6730f5d1a83a5d4ca79,512,512,341,0,0,261851,0.9988822937011719,130.22673199644072,341,38,65,14.866068747318506,117.0
R2/46_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/46_whorl.jpg,Pore ground truth/Ground truth/R2/46_whorl.tsv,2bd8a8720b9bc6f1af7ea82fdc17c24631d16930e0176f9a8786151841448e9e,d7412cdfd95cef522e443869c8e92b4c1bcdc9f3f004d724fcc168b75f27ad54,512,512,355,0,0,260412,0.9933929443359375,136.32244289817675,354,47,71,16.401219466856727,115.0
R2/47_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/47_right_loop.jpg,Pore ground truth/Ground truth/R2/47_right_loop.tsv,2fed46d3e432f5c295af3dfc6a2e2c88b2e984c139fd3ce2903cfda4b6e8b8d8,8497537b50f493328964fc4e346f9731d0f70cbbc4a7518e991cf52893e67d2e,512,512,366,0,0,260613,0.9941596984863281,140.4381208918972,365,51,74,12.649110640673518,118.0
R2/47_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/47_whorl.jpg,Pore ground truth/Ground truth/R2/47_whorl.tsv,622815b470b0353820b4e558e8fe3b9f0207bf4696326a5f53fa60d017ad4da4,bab4e177badfd15ec3ddb0e300666d5e6471f01428ff48918ed970adad8c90ad,512,512,391,0,0,253654,0.9676132202148438,154.1469876288172,381,47,70,15.0,120.0
R2/48_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/48_right_loop.jpg,Pore ground truth/Ground truth/R2/48_right_loop.tsv,0cdfd29ea3442950e27cf76590ffb05550dce4dc387badc66deeae41c1e7cdba,bd1d616e2dab1ca9e091f34e0c5452aa776bfb71cff203ecd91a9531d68f3be5,512,512,534,0,1,262144,1.0,203.704833984375,534,70,95,15.231546211727817,110.0
R2/48_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/48_whorl.jpg,Pore ground truth/Ground truth/R2/48_whorl.tsv,05f912c24625932f099443ecd441d23672a4c8c21805a1e726f5ae47e232c78c,afb9e006d097c76c267f91cb6df775330b1833bdfef299ebb508e1075c63a38c,512,512,479,0,0,262144,1.0,182.7239990234375,479,48,77,15.811388300841896,109.0
R2/49_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/49_right_loop.jpg,Pore ground truth/Ground truth/R2/49_right_loop.tsv,9a35739708e19d6f3f7f4038c990ffeeed0fb829673b633f742094b011b6a3f4,2df49454a97bcb51ad18b58d1765005f685d46d0d5e6c1cc88a22f42fefe5a59,512,512,391,0,0,262144,1.0,149.1546630859375,391,47,79,16.492422502470642,119.0
R2/49_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/49_whorl.jpg,Pore ground truth/Ground truth/R2/49_whorl.tsv,10d765fd531790a04a1c01f00c85f0d00e92cde6ac6fe20d86372f1b51627da3,89e5d7e4baec6a9a481ae62c403dc8b1833c4411b948b6bb0ce3cb0ab9332a2c,512,512,360,0,0,259235,0.9889030456542969,138.87013713426043,360,47,76,15.132421295050364,135.0
R2/4_left_loop,R2,left_loop,Pore ground truth/Fingerprint Images/R2/4_left_loop.jpg,Pore ground truth/Ground truth/R2/4_left_loop.tsv,b2095456829c1c414fe51c0b5b547430b0fd6b3f941667e3544894a1664e3a0c,5d508c9c54e771f038c6b625d3ef8ea62b0d60d2086467ce4ca1b8d4e9c11223,512,512,430,0,0,262144,1.0,164.031982421875,430,63,90,17.029386365926403,107.0
R2/4_plain_arch,R2,plain_arch,Pore ground truth/Fingerprint Images/R2/4_plain_arch.jpg,Pore ground truth/Ground truth/R2/4_plain_arch.tsv,ae3009fc09f648b1aef00aef31e742bb8ae1b0292e07f46fe838b1ea86fbfd37,c305b57cc2e9d538f47fc9a778114dddaef607d7e384983139793c273ef2012f,512,512,434,0,1,262144,1.0,165.557861328125,434,47,83,16.492422502470642,120.0
R2/4_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/4_right_loop.jpg,Pore ground truth/Ground truth/R2/4_right_loop.tsv,5d99d88dc56ce6ba624f3725e549853f3ea7acfbcef2d62e2af1c2f8ae3f3802,82d4df9ad1788b18258c4674796dfd0bc64ce73252e095b4ca93c3757319836f,512,512,372,0,0,260505,0.9937477111816406,142.79956238843783,372,48,61,15.652475842498529,135.0
R2/4_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/4_whorl.jpg,Pore ground truth/Ground truth/R2/4_whorl.tsv,cc9ad27924f3121af287629955769517c72f719e2d28c187eeb4d034fdfdbf9f,77645c82e0502a311864bbf9b77f75a3b3884bb42d20dcd6a14346882113e42c,512,512,430,0,1,259031,0.9881248474121094,166.0032969026873,428,48,76,15.921303921361648,112.0
R2/50_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/50_right_loop.jpg,Pore ground truth/Ground truth/R2/50_right_loop.tsv,415e2fce432dc23401a867534357424f76e387d4d8655b6b7e8c1e599dad3381,d8ab997583ce277a6d5aee5d6506e3a4bac2906bdb17caf18cd55e1989a8eb81,512,512,381,0,0,257863,0.9836692810058594,147.75287652745837,377,48,67,15.524174696260024,115.0
R2/50_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/50_whorl.jpg,Pore ground truth/Ground truth/R2/50_whorl.tsv,f927830e157cb921a2d9f0686c1f8a4bce1f3f10b822e94713ac290ac3464d8d,a176343832aabcf09e84d0b51c5188d35540da89a65060661853c66ef2942667,512,512,367,0,0,261546,0.9977188110351562,140.31948490896437,367,55,76,16.15549442140351,123.0
R2/51_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/51_right_loop.jpg,Pore ground truth/Ground truth/R2/51_right_loop.tsv,55b92612d0959ee510d0d70d70254265cb350c7f024dc62f8f8ab60424194c34,f243f98a10e3ed788cb84f1fc535fb9aba94258dfb1119063f31ff2351732172,512,512,326,0,0,261546,0.9977188110351562,124.64346615891658,326,37,63,15.264337522473747,117.0
R2/51_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/51_whorl.jpg,Pore ground truth/Ground truth/R2/51_whorl.tsv,fd2e7568da6ee4e7650a9bb7d90965226433093fe8c198d0eaec5e4d415ea29d,3728ada7ae982b65ad3c9c44481f3050c96f281c1e2a24104e325fd656abafe5,512,512,484,0,0,260663,0.9943504333496094,185.68036123270275,483,54,77,15.297058540778355,128.0
R2/52_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/52_right_loop.jpg,Pore ground truth/Ground truth/R2/52_right_loop.tsv,2a10863de719e6f1f7467ea1d4bf6a5f30a73e992958b058c5efce890441acd0,ac790012d9f396d9d253123a2fb795ab9c87f0015eb725db76a919e172a6abe4,512,512,409,0,1,255862,0.9760360717773438,159.8517951083006,402,60,87,14.560219778561036,114.0
R2/52_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/52_whorl.jpg,Pore ground truth/Ground truth/R2/52_whorl.tsv,4840fba8bb2069d58813c425ffb39ccc2c856446d00e74339cf4740b3da9e97f,7cba66757898ba7c208ea374b5e53285e8b569e4c7446c00adebfe9fa23c9851,512,512,448,0,0,261183,0.9963340759277344,171.52724335044778,448,58,85,15.132745950421556,120.0
R2/53_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/53_right_loop.jpg,Pore ground truth/Ground truth/R2/53_right_loop.tsv,764a7f779eefec1a3508d5bd82644616d7517157e6c3a93fe016158023632ac7,6e8d62d98f08ab51a5544cc034da04dbe2329e9f3eee23c3dc944ba8f5c18558,512,512,366,0,2,259813,0.9911079406738281,140.8705492026958,366,45,73,15.264337522473747,127.0
R2/53_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/53_whorl.jpg,Pore ground truth/Ground truth/R2/53_whorl.tsv,b65f4b251eef07e65f103ec48007a1769a0c687222cbaad2eb0869bc77387026,0cfc39ec2c0ce60219dc0e7197c4664f3a1a0480efd609f69666c7cf34cb77e1,512,512,369,0,1,261037,0.9957771301269531,141.35927090795556,369,53,67,17.46424919657298,125.0
R2/54_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/54_right_loop.jpg,Pore ground truth/Ground truth/R2/54_right_loop.tsv,4a3b8cfd802f530cd108b92685d9c7ef7a2de40d59d003dadfc4e542f6581c5b,ccf4cb895a79d4d2bc4d58f5a01e58af5aa32e29a4334d9f36c8475f228c339e,512,512,453,0,0,261363,0.9970207214355469,173.3221611322184,453,51,78,15.0,115.0
R2/54_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/54_whorl.jpg,Pore ground truth/Ground truth/R2/54_whorl.tsv,74beba3371dd1f5f9227af8eb33ed02dc7616b20fe576707ea283ba5d496a978,ee981b2a10bc0e2b89b757d1ebc50e92ef5ee81cf796de2f1b8e225e2be37015,512,512,459,0,1,251605,0.9597969055175781,182.42880705868325,443,61,92,15.620499351813308,120.0
R2/55_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/55_right_loop.jpg,Pore ground truth/Ground truth/R2/55_right_loop.tsv,519146404615d48f470041c75b1ec625754c3832b86858736803d77487ce7c10,75a94a8e9ded136da5e7df0459e85e3c7a6fc4a6c34412fb7b9b1938706a0363,512,512,467,0,0,260339,0.9931144714355469,179.38149873818367,465,67,99,15.132745950421556,141.0
R2/55_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/55_whorl.jpg,Pore ground truth/Ground truth/R2/55_whorl.tsv,a326aa2dbd10bc8bbfc3f37b9d7a11e7e74b18b4efc8b659f5a559a59591c679,3bd3736089487ebf590f0d70c54729871b7e80448973f584799bc6cd56e432b8,512,512,354,0,0,261633,0.9980506896972656,135.30403274816248,354,39,66,16.07786751923925,120.0
R2/56_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/56_right_loop.jpg,Pore ground truth/Ground truth/R2/56_right_loop.tsv,c0cf4983dc0bdebfd21e8ae16a6829976ba42ffe46900c4a331da9f1a307960b,3dfda39cf85b7528f43820f1b1993c2f0914ef33a14b9f5045174a04502274c5,512,512,442,0,0,262144,1.0,168.609619140625,442,52,86,15.280698031626052,111.0
R2/56_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/56_whorl.jpg,Pore ground truth/Ground truth/R2/56_whorl.tsv,c6824207b650134f67b3999b44ff8453efff208d17136fa91e6c6fc0d00b13b4,eb5e3a88812482cb49e273be30c8e6fa201a0f4053ce3bce8e9ca245de1dedf6,512,512,383,0,0,260757,0.9947090148925781,146.88004540625948,383,41,66,15.652475842498529,112.0
R2/57_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/57_right_loop.jpg,Pore ground truth/Ground truth/R2/57_right_loop.tsv,0a36d51c6bcc1318b9a7cabdcb8d9c31aa0b3c71dca514ff938f2ec35ae32a2c,047a11413a34f758769399a67556e1c4868e159d103619767a98b9ec3b3f60eb,512,512,380,0,0,262144,1.0,144.95849609375,380,45,66,15.811388300841896,113.0
R2/57_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/57_whorl.jpg,Pore ground truth/Ground truth/R2/57_whorl.tsv,27e6a2825442bc3041fac016cabe763455396f16b5af6295b648aa3754e10beb,5bafa6a67ea290c662d321bd785ac8b6b7d1c46f17da95936a0ab96c6d2c98b1,512,512,358,0,0,260765,0.9947395324707031,137.2883630855368,358,52,71,14.491212440208496,135.0
R2/58_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/58_right_loop.jpg,Pore ground truth/Ground truth/R2/58_right_loop.tsv,92c53b5028e4ffd5edda1b85ea731a62b8a94c68a9ee3a3d33d48b56ef262d17,0f69cc0d62b7fc7ebcbdaea6a68eb7fc97546ee696c9c499807fe59d577a0e32,512,512,408,0,0,262144,1.0,155.6396484375,408,53,72,15.572337024036667,112.0
R2/58_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/58_whorl.jpg,Pore ground truth/Ground truth/R2/58_whorl.tsv,404e468bc9b15138cb27e704ebeff6c992105077641310eade06c392d58a9902,996118e91de6e27f5fae259a775afd3299f41b7e0d7006fd1cdd9f3ff4272945,512,512,382,0,0,261710,0.9983444213867188,145.9630889152115,382,51,78,16.1245154965971,128.0
R2/59_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/59_right_loop.jpg,Pore ground truth/Ground truth/R2/59_right_loop.tsv,a6a1ecfac5f63988aba8d56acf94dc5a92147d7365197be5f968bbd542bb821e,cd187f388753e51fced943ed00126d0f1ab2f195a17f15527cfc300eb2f13381,512,512,411,0,0,259964,0.9916839599609375,158.09881368189443,409,57,81,15.524174696260024,137.0
R2/59_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/59_whorl.jpg,Pore ground truth/Ground truth/R2/59_whorl.tsv,464663343666c081ca0c3b64f616053ca50ccb16520765570304c9c99680d3f2,c447d1b2d53eff54cb6f23fbef7a7431caac7e467fed9555d2291773ef5c6460,512,512,466,0,0,262023,0.9995384216308594,177.84698289844783,466,59,83,15.905694150420949,127.0
R2/5_left_loop,R2,left_loop,Pore ground truth/Fingerprint Images/R2/5_left_loop.jpg,Pore ground truth/Ground truth/R2/5_left_loop.tsv,a533b0211ce0c3200f1c1736ffb6e51d70533e555691d316d4e4fb7662ae0bce,cd56be230f29c70cfa741bf50febc6a6c9c6f7ea3c46be79192d525a1afd3013,512,512,441,0,0,243655,0.9294700622558594,180.99361802548685,411,54,79,15.811388300841896,119.0
R2/5_plain_arch,R2,plain_arch,Pore ground truth/Fingerprint Images/R2/5_plain_arch.jpg,Pore ground truth/Ground truth/R2/5_plain_arch.tsv,5a01ae4533bbd58fc40e171446a0244fc685825249638d0bd9ece68d74d7f5f8,09c21bc2d577f244e9606fc689ecf9063f3cf84c8b20b4e9ba891a74c64e5729,512,512,356,0,0,262144,1.0,135.80322265625,356,49,68,14.866068747318506,125.0
R2/5_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/5_right_loop.jpg,Pore ground truth/Ground truth/R2/5_right_loop.tsv,2aab15ad9f9081095dccb9cd7ac508d1be25edcfae10989b2fa2b1a9cef89319,4b4a3aae430e4a22f97237e19f46fbdf49d9b062e5634ef86b2baf7389698a17,512,512,373,0,1,257107,0.9807853698730469,145.0757855678764,371,43,61,17.26267650163207,138.0
R2/5_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/5_whorl.jpg,Pore ground truth/Ground truth/R2/5_whorl.tsv,a7434fa172768c3e003637a0d90ffdd77ea00c18af2d28736ac7d207a81b4280,d46a1ef2befee4c9635f01a831898bac3fadeccb072dc982102223e01b9764e9,512,512,337,0,0,262144,1.0,128.5552978515625,337,40,61,16.278820596099706,115.0
R2/60_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/60_right_loop.jpg,Pore ground truth/Ground truth/R2/60_right_loop.tsv,f69c5957efeef0adc74481f7ddd00c8d3d6f00f467c911e79b86b69c11e0e6c1,a63b9509c0619458840e5ce93604a78c64021c713bba0416aa057830fb1b2526,512,512,487,0,0,262144,1.0,185.7757568359375,487,67,93,16.1245154965971,110.0
R2/60_whorl,R2,whorl,Pore ground truth/Fingerprint Images/R2/60_whorl.jpg,Pore ground truth/Ground truth/R2/60_whorl.tsv,2964e2b6dd154f3b2c67d3f95d6bfa9dbf5013c38c0bd6191fe1167ebaa3c007,2b3f4fe9e8dd2730e30cc97fca04389f83e34a5b871ee846bc10761ee5574eb0,512,512,439,0,1,262144,1.0,167.4652099609375,439,60,84,15.297058540778355,108.0
R2/61_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/61_right_loop.jpg,Pore ground truth/Ground truth/R2/61_right_loop.tsv,c9c05c1df1ca5fa56e16bb4b1987d769f67acf8f8c06409dbcef81ef21bdada5,9c852e1ad1a86af4306079ad60c2a0309abc8638d66502f02c639d2adb92d545,512,512,454,0,0,257830,0.9835433959960938,176.0850172594345,450,48,70,15.604412514301288,110.0
R2/62_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/62_right_loop.jpg,Pore ground truth/Ground truth/R2/62_right_loop.tsv,7b123ec6b2e6871780b425e9fdc11e9ac998e4ac32842283419b7bc072cb7bf0,2c7dc5350ac140a52088d27e633d00b5a280bed83087fed9e7d7f7a61f785b49,512,512,394,0,0,262144,1.0,150.299072265625,394,41,62,15.264337522473747,116.0
R2/63_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/63_right_loop.jpg,Pore ground truth/Ground truth/R2/63_right_loop.tsv,80d3693bc6e6835a54a33ecf23e6d3bcf347f3275c78464a0276dad89486bd0f,7fafc3e53318f86493f7cf75b02e761338bdca4cb7ae789cafafab2e325e3970,512,512,383,0,1,262144,1.0,146.1029052734375,383,49,80,16.55294535724685,114.0
R2/64_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/64_right_loop.jpg,Pore ground truth/Ground truth/R2/64_right_loop.tsv,affa84e25c42a9ca057ea096399489aca2c2ea96be915dda9705c5c7ed9189fa,52bf9906985f6d59609d756cd4c72b3811a7f5f4553b89fa4590f1ffe8032a89,512,512,488,0,0,260119,0.9922752380371094,187.60644166708315,484,60,98,15.297058540778355,117.0
R2/65_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/65_right_loop.jpg,Pore ground truth/Ground truth/R2/65_right_loop.tsv,cbb3e8b46e5a10b0fa1f7a2fd44bc07308382c20957841745a08a21e9b0cc01f,e8246f05f9d3e06763ac7c94da74c13c2a0ca03cf87b86ce93785936d0b1b31b,512,512,385,0,0,261926,0.9991683959960938,146.9880806029184,385,47,70,15.0,137.0
R2/66_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/66_right_loop.jpg,Pore ground truth/Ground truth/R2/66_right_loop.tsv,3bb81ada5f807e0082252fe4ed8ced4e019a585c0952a042f13eabdc7dcfc493,8bc2f56d99b28711d2bbf0e67a6faeb5358371c7ff955ecf5b49049e0c4132b0,512,512,454,0,0,261658,0.9981460571289062,173.50893150601166,454,45,78,15.524174696260024,113.0
R2/67_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/67_right_loop.jpg,Pore ground truth/Ground truth/R2/67_right_loop.tsv,8ea8bcda518f2752923be2836e86e270c7633d51eaada771cdd6b57374f77fe6,469ca4b3ad04d29783eb6aff279c3fce3326f63aeadd2909745b1e405772efaf,512,512,388,0,1,262144,1.0,148.01025390625,388,42,70,15.198541736447652,114.0
R2/68_right_loop,R2,right_loop,Pore ground truth/Fingerprint Images/R2/68_right_loop.jpg,Pore ground truth/Ground truth/R2/68_right_loop.tsv,bd6d6d775bb8070f7a0df43d57c6a807f847ca68e044c5f5e61b74ae3ea86815,227ff4985d01b9c7991583fcf07d5a934b95f16982b28821ddbcd458862ff9c6,512,512,365,0,1,262144,1.0,139.2364501953125,365,49,70,16.492422502470642,115.0
